commit_uid,variant,trial,label,label_int,confidence,rationale
keras#4a53041aea5a37f317df4a0cb0b6996a956cc077,v2_rubric_json,0,no,0,0.98,"Single-line change narrows returned inputs; no visible complexity, duplication, weakened safeguards, or temporary workaround in the diff."
keras#5280dc6f252856915989e147cd709d4bb8040793,v2_rubric_json,0,no,0,0.98,"Single-line change reduces returned value scope; no visible complexity, duplication, weakened safeguards, or temporary workaround."
keras#61706ed1ebb6255236ae3d9c0afa5a062238dd48,v2_rubric_json,0,no,0,0.93,"Changes add optimizer weight handling and tests; no clear duplication, magic numbers, dead code, or weakened safeguards are directly introduced."
keras#e4c420847998af168cec18aa71ceac3c170157a2,v2_rubric_json,0,no,0,0.98,"Visible changes are import relocation/re-export only; no added complexity, duplication, weakened safeguards, or temporary workaround."
keras#91fcaf6f5fefa396b298e8131d207082061dde9d,v2_rubric_json,0,no,0,0.98,"The diff removes conditional checks, reducing branching and complexity; no visible shortcut, duplication, or weakened safeguard is introduced."
keras#51a6050b936ec87cd684fc1a052f79785ec9aaec,v2_rubric_json,0,no,0,0.93,"Visible changes add custom-object deserialization support and a test; no clear shortcut, duplication, or weakened safeguard is introduced."
keras#e3265fa48b6228d03addeeba4dc31f6c4bdcd138,v2_rubric_json,0,no,0,0.97,"Adds straightforward tests for invalid input shapes; no visible shortcuts, duplication beyond test repetition, or weakened safeguards."
keras#79fef294b573ce304663316d4b7715ed0bd1b303,v2_rubric_json,0,no,0,0.99,"Formatting-only test assertion line wrapping changes; no added complexity, duplication, weakened safeguards, or temporary workaround."
keras#a90218e1f20eedecb30dedcd1b2b241d8d96bcdd,v2_rubric_json,0,no,0,0.97,"Test data and assertions were adjusted; no visible shortcut, duplication, weakened safeguard, or added complexity in the diff."
keras#70e550307a6de96e276086164e365e8120093154,v2_rubric_json,0,no,0,0.99,"Single conditional fix reduces an always-true check; no added complexity, duplication, coupling, or weakened safeguards visible."
keras#b36a662e80e199606d0e872a48d71834a14f4618,v2_rubric_json,0,no,0,0.98,"The diff removes fallback logic and leaves a TODO, but no new shortcut, duplication, or weakened safeguard is introduced in the shown code."
keras#3784b451a07b06c2c84a60fc63bb8553fba60995,v2_rubric_json,0,no,0,0.93,"Adds a new layer and tests; no visible shortcuts, duplication, weakened safeguards, or self-admitted temporary code in the diff."
keras#136766fc9e3b7804699b3dc68c8460bcd428eb34,v2_rubric_json,0,no,0,0.86,"Adds a new optimizer and corresponding test wiring; no explicit shortcuts, duplication, or removed safeguards are directly visible."
keras#d3ddd2838781acc0c64fbb8d746e3c744597bc13,v2_rubric_json,0,no,0,0.98,"Single constant change only; no visible complexity, duplication, weakened safeguards, or temporary workaround in the diff."
keras#f3035dce9cad07564d0a55398c5310d9ede69c44,v2_rubric_json,0,no,0,0.93,"The diff refactors RMSprop math and adjusts tests; no clear shortcut, duplication, weakened safeguard, or added complexity is directly visible."
keras#2eda0600e24c48363a8eb07ad2c3f39436430df7,v2_rubric_json,0,no,0,0.98,"Single-line API substitution reduces verbosity and preserves behavior; no visible complexity, duplication, or weakened safeguards."
keras#38b618ad90d669c85cccee521ad73cc0630cf750,v2_rubric_json,0,no,0,0.86,"Visible changes add weight decay support and tests; no clear shortcut, duplication, weakened safeguard, or admitted temporary workaround is directly shown."
keras#298df74408252899a129067802bc2bd4cd40d164,v2_rubric_json,0,no,0,0.99,"Single assertion update only; no added complexity, duplication, weakened safeguards, or temporary workaround visible."
keras#609d4550a692fc1a4fe6b22442ed04ed4ec24c2d,v2_rubric_json,0,no,0,0.97,"Adds a conditional to handle shape rank cases; no visible duplication, shortcut, weakened safeguard, or other debt evidence in the diff."
keras#7bda68243d677dafb75eca1af770874a2af71fa7,v2_rubric_json,0,no,0,0.86,"Visible changes are feature/test adjustments and a reduction-path branch; no clear duplication, weakened safeguards, dead code, or temporary workaround introduced."
keras#bd8c905537f34f8df35a55f9108ebff24cb23d6e,v2_rubric_json,0,no,0,0.99,"Pure assertion-style test cleanup; no added complexity, duplication, weakened safeguards, or temporary workaround visible."
keras#46cd7586872d9c3cdd65a55b3226d2109e6254ec,v2_rubric_json,0,no,0,0.93,"Visible changes are API/export renames and doc example updates; no clear complexity increase, duplication, weakened safeguards, or temporary workaround introduced."
keras#8d469b0f217fcc5bd03881cbac77d041a9243014,v2_rubric_json,0,no,0,0.93,"Adds schedule handling and a test; no visible shortcut, duplication, weakened safeguard, or hard-coded workaround in the diff."
keras#0ca8f0dd81506c4dbc75da0e36917a36ee7c351e,v2_rubric_json,0,no,0,0.99,"Single wording change in a docstring; no added complexity, duplication, coupling, or weakened safeguards visible."
keras#67c428f7e0431b1a8197dcf939936653d0a3a059,v2_rubric_json,0,no,0,0.99,"Only typo/docstring corrections are visible; no added complexity, duplication, weakened safeguards, or temporary workaround."
keras#4d0684c736567b2471c8ee95bac8b75d9b902cee,v2_rubric_json,0,no,0,0.97,"Adds sparse Adagrad update logic; no visible duplication, weakened safeguards, magic numbers, or other clear debt in the diff."
keras#bef4ea30440af7af41b0319f245c11d8c40c1aaa,v2_rubric_json,0,no,0,0.86,"Visible changes add a test case and register a load-context callback; no clear shortcut, duplication, weakened safeguard, or hard-coded workaround is directly introduced."
keras#2da87321552ee8305f4d438f799c5e46a4e7735e,v2_rubric_json,0,no,0,0.97,"Docstring updates and a small comment clarify behavior; no visible complexity, duplication, weakened safeguards, or temporary workaround introduced."
keras#2a79077b38452c181dd559a96b6d15c67315f621,v2_rubric_json,0,no,0,0.93,"Visible changes simplify branching by removing a special-case condition; no clear shortcut, duplication, dead code, or weakened safeguard is introduced."
keras#9feb902638167be811c3d7daa51eb67b6abd781d,v2_rubric_json,0,no,0,0.99,"Pure test helper rename and filename pattern update; no visible shortcut, duplication, weakened safeguard, or added complexity."
keras#376520287278895de9b1eb73bf888254f564ab7f,v2_rubric_json,0,no,0,0.98,"Mechanical API replacement and import cleanup only; no visible complexity increase, duplication, weakened safeguards, or temporary workaround introduced."
keras#d989ea3dee8cbee0fd8b7abe34e66ee5faf221ef,v2_rubric_json,0,no,0,0.98,"Single-line checkpoint change adds optimizer state; no visible shortcut, duplication, weakened safeguard, or complexity increase."
keras#8ee8945025c3c6611413385126abe637b618fa83,v2_rubric_json,0,no,0,0.93,"Visible changes add a utility and tests; no clear shortcut, duplication, weakened safeguard, or explicit temporary workaround is directly shown."
keras#f9fcf9bd3be19fed53354fb93634fb4695f10683,v2_rubric_json,0,no,0,0.93,"Adds a guard for empty overlap and corresponding tests; no visible shortcut, duplication, or weakened safeguard in the diff."
keras#218c1b45ef5821ecd53b1cb8143d81ce4f362302,v2_rubric_json,0,no,0,0.97,"The diff simplifies state handling by iterating weights directly and updates tests accordingly; no clear shortcut, duplication, or weakened safeguard is visible."
keras#40c54a663bc159b5629206580fa15d2c0af343fe,v2_rubric_json,0,no,0,0.97,"Visible changes are a constant flip and example updates; no added complexity, duplication, weakened safeguards, or temporary workaround is shown."
keras#9de9148614562785b4e58e53cb2cd60052301729,v2_rubric_json,0,no,0,0.98,"Pure documentation/example update; no visible complexity, duplication, weakened safeguards, or temporary workaround introduced."
keras#78688e7bc057ecb8a9ddcfdfbe157737aadf81a2,v2_rubric_json,0,no,0,0.99,"Single test expectation string changed; no added complexity, duplication, coupling, or weakened safeguard visible in the diff."
keras#42339994bfeb72d128f5fa08ad20b61dd51a2825,v2_rubric_json,0,no,0,0.97,"Documentation-only change removes unsupported examples and marks update_freq disabled; no visible shortcut, duplication, or safeguard removal in code."
keras#dd588d3c696125e633a964ad7a09d2213afd2c51,v2_rubric_json,0,yes,1,0.95,Adds duplicated backend-selection logic and a new ROCm-specific conditional branch with nested checks and magic-style direct build-info access.
keras#c06aa015e900a2029b5b379f374e5d4dc615fcbf,v2_rubric_json,0,no,0,0.97,"Visible changes are import/path renames to keras.saving.legacy; no added complexity, duplication, weakened safeguards, or temporary workaround is shown."
keras#eaaea7fd451adb82149603efa4478a820651be79,v2_rubric_json,0,no,0,0.98,"Visible changes are import path updates and cleanup only; no added complexity, duplication, weakened safeguards, or temporary workaround is shown."
keras#fba19769b0747248411b2cb9837e67f364c7846b,v2_rubric_json,0,no,0,0.99,"Pure mechanical refactor from dict comprehension syntax to a clearer equivalent; no added complexity, duplication, or weakened safeguards."
keras#e52eceb38c1ade36baa1ca3f40d74d13a34c9821,v2_rubric_json,0,yes,1,0.98,Introduces duplicated fallback logic in two functions and a temporary TODO indicating the first branch will be removed later.
keras#bf6ab7ea647d59282f326359e5b4907c31ef4c8e,v2_rubric_json,0,no,0,0.97,"The diff removes fallback branches and TODOs, and changes RNG defaults/documentation; no new shortcut, duplication, or weakened safeguard is introduced."
keras#c269e3cd8fed713fb54d2971319df0bfe6e1bf10,v2_rubric_json,0,no,0,0.93,Visible changes are mostly mechanical import/path rewrites and extraction of existing serialization code into a dedicated module; no clear shortcut or safeguard removal shown.
keras#2851235d5bc1c6603a97d7efffc7649b0a84b826,v2_rubric_json,0,yes,1,0.95,"Introduces TODO for shape validation in new loading path and adds duplicated save/load handling across H5 and disk handlers, increasing local complexity."
keras#d0bbe7fe9382a45a3b79a4e40578016f5f75299d,v2_rubric_json,0,no,0,0.98,"Small local refactor in one method; no added duplication, coupling, weakened safeguards, or explicit temporary workaround."
keras#50d214604fd8f7bcdb1c6c5c97cfde437a7ae4da,v2_rubric_json,0,no,0,0.91,"Adds tests and a small eager-path change; no clear duplication, weakened safeguards, magic numbers, or temporary workaround visible in the diff."
keras#585b28b0c2ef5063953d6e7388a5a612e33ca8ff,v2_rubric_json,0,no,0,0.98,"Single-line checkpoint enhancement; no visible complexity increase, duplication, weakened safeguards, or temporary workaround."
keras#88407d467914d9d0348e886d717835f3f748d9d1,v2_rubric_json,0,no,0,0.91,"Diff shows feature expansion and a test addition; no explicit shortcut, duplication, weakened safeguard, or admitted temporary workaround is visible."
keras#37cfdd811dce30d3d417fd76b4ef9155c051f845,v2_rubric_json,0,no,0,0.95,"Adds a targeted compatibility branch in two places without visible duplication, shortcuts, weakened safeguards, or temporary code."
keras#56de08b3048dac6398e6347eba3699fa560a0ba1,v2_rubric_json,0,no,0,0.93,"Adds a new optional display feature and a test; no clear shortcut, duplication, weakened safeguard, or complexity increase is directly visible."
keras#c6f8a64747b2c0812f7616eec36c4c91260f83c5,v2_rubric_json,0,no,0,0.99,"Single call-site rename from plot_model to model_to_dot; no added complexity, duplication, weakened safeguards, or temporary workaround visible."
keras#af1408d3255e3db9067522762e22a6c454c56654,v2_rubric_json,0,no,0,0.86,"Visible changes add auto-config serialization and simplify deepcopy; no clear duplication, dead code, weakened safeguards, or explicit temporary workaround introduced."
keras#b57b7d0f441ab197972ec55145907d520daf0487,v2_rubric_json,0,no,0,0.99,"Single numeric cast change; no added complexity, duplication, weakened safeguards, or temporary workaround visible."
keras#f5cbb0e5898541ca5acc3638ee3f8140fa4cf7e5,v2_rubric_json,0,no,0,0.98,"Docstring-only clarification and example addition; no visible shortcut, duplication, weakened safeguard, or complexity increase."
keras#bb78a0caaea0503728784c0fa5cf547c623633b0,v2_rubric_json,0,no,0,0.86,"Visible changes add masking consistency and test updates; no clear duplication, dead code, weakened safeguards, or explicit temporary workaround introduced."
keras#eedaf5aba9c7c99995a09c1e8e4ebd681ca96ba9,v2_rubric_json,0,no,0,0.99,"Single wording correction in documentation only; no added complexity, duplication, coupling, or weakened safeguards visible."
keras#fbfb8dfd27501d8f017446cf1ae490790b5fce21,v2_rubric_json,0,no,0,0.99,"Pure version string updates in two files; no added complexity, duplication, weakened safeguards, or temporary workaround visible."
keras#0b393d4049afd187ed7d24ea70177a72cf4a3ce2,v2_rubric_json,0,yes,1,0.93,"Introduces duplicated storage abstractions and added branching for h5/npz plus zip/non-zip paths, increasing local complexity and coupling in one module."
keras#f329850e830b3c7d4f7f2bed3627f88ade8cf6b2,v2_rubric_json,0,no,0,0.99,"Single string correction only; no added complexity, duplication, weakened safeguards, or temporary workaround visible."
keras#cce064403f0ac3fdea12007d31159533719c4f98,v2_rubric_json,0,no,0,0.98,"Pure string/docstring corrections only; no added complexity, duplication, weakened safeguards, or temporary workaround visible."
keras#bece2b30bc97534e42e742cc8242d3a9faebaaa2,v2_rubric_json,0,no,0,0.86,"Visible changes add default Model config serialization and tests; no clear shortcut, duplication, weakened safeguard, or hard-coded workaround is directly shown."
keras#c54533a8c82c81ea9c04b2f598b7f989e8b3f3e2,v2_rubric_json,0,no,0,0.95,"Visible changes remove deprecated paths and tests, and tighten validation; no clear shortcut, duplication, or weakened safeguard is introduced."
keras#c873c58c2a4a32d8fca4775022b210c74d4279aa,v2_rubric_json,0,no,0,0.98,"Mechanical f-string replacements and message text tweaks only; no added complexity, duplication, weakened safeguards, or temporary workaround visible."
